station,datetime,start_forecast,end_forecast
Broadway & W 25 St,2022-08-05 13:00:00,21.0,28.0
Broadway & W 25 St,2022-08-05 14:00:00,22.0,24.0
Broadway & W 25 St,2022-08-05 15:00:00,26.0,28.0
Broadway & W 25 St,2022-08-05 16:00:00,30.0,29.0
Broadway & W 25 St,2022-08-05 17:00:00,33.0,27.0
Broadway & W 25 St,2022-08-05 18:00:00,45.0,35.0
Broadway & W 25 St,2022-08-05 19:00:00,38.0,31.0
Broadway & W 25 St,2022-08-05 20:00:00,26.0,23.0
Broadway & W 25 St,2022-08-05 21:00:00,17.0,16.0
Broadway & W 25 St,2022-08-05 22:00:00,12.0,9.0
Broadway & W 25 St,2022-08-05 23:00:00,9.0,7.0
Broadway & W 29 St,2022-08-01 00:00:00,5.0,5.0
Broadway & W 29 St,2022-08-01 01:00:00,3.0,3.0
Broadway & W 29 St,2022-08-01 02:00:00,2.0,1.0
Broadway & W 29 St,2022-08-01 03:00:00,1.0,1.0
Broadway & W 29 St,2022-08-01 04:00:00,1.0,2.0
Broadway & W 29 St,2022-08-01 05:00:00,2.0,2.0
Broadway & W 29 St,2022-08-01 06:00:00,4.0,4.0
Broadway & W 29 St,2022-08-01 07:00:00,9.0,10.0
Broadway & W 29 St,2022-08-01 08:00:00,14.0,13.0
Broadway & W 29 St,2022-08-01 09:00:00,22.0,24.0
Broadway & W 29 St,2022-08-01 10:00:00,19.0,22.0
Broadway & W 29 St,2022-08-01 11:00:00,16.0,16.0
Broadway & W 29 St,2022-08-01 12:00:00,16.0,19.0
Broadway & W 29 St,2022-08-01 13:00:00,12.0,14.0
Broadway & W 29 St,2022-08-01 14:00:00,12.0,10.0
Broadway & W 29 St,2022-08-01 15:00:00,14.0,13.0
Broadway & W 29 St,2022-08-01 16:00:00,15.0,14.0
Broadway & W 29 St,2022-08-01 17:00:00,21.0,20.0
Broadway & W 29 St,2022-08-01 18:00:00,35.0,34.0
Broadway & W 29 St,2022-08-01 19:00:00,24.0,25.0
Broadway & W 29 St,2022-08-01 20:00:00,18.0,19.0
Broadway & W 29 St,2022-08-01 21:00:00,14.0,12.0
Broadway & W 29 St,2022-08-01 22:00:00,13.0,11.0
Broadway & W 29 St,2022-08-01 23:00:00,7.0,8.0
Broadway & W 29 St,2022-08-02 00:00:00,4.0,4.0
Broadway & W 29 St,2022-08-02 01:00:00,4.0,1.0
Broadway & W 29 St,2022-08-02 02:00:00,4.0,2.0
Broadway & W 29 St,2022-08-02 03:00:00,4.0,3.0
Broadway & W 29 St,2022-08-02 04:00:00,2.0,3.0
Broadway & W 29 St,2022-08-02 05:00:00,2.0,3.0
Broadway & W 29 St,2022-08-02 06:00:00,7.0,5.0
Broadway & W 29 St,2022-08-02 07:00:00,12.0,12.0
Broadway & W 29 St,2022-08-02 08:00:00,22.0,23.0
Broadway & W 29 St,2022-08-02 09:00:00,29.0,34.0
Broadway & W 29 St,2022-08-02 10:00:00,29.0,28.0
Broadway & W 29 St,2022-08-02 11:00:00,18.0,20.0
Broadway & W 29 St,2022-08-02 12:00:00,17.0,22.0
Broadway & W 29 St,2022-08-02 13:00:00,17.0,21.0
Broadway & W 29 St,2022-08-02 14:00:00,15.0,15.0
Broadway & W 29 St,2022-08-02 15:00:00,23.0,18.0
Broadway & W 29 St,2022-08-02 16:00:00,23.0,18.0
Broadway & W 29 St,2022-08-02 17:00:00,36.0,33.0
Broadway & W 29 St,2022-08-02 18:00:00,40.0,34.0
Broadway & W 29 St,2022-08-02 19:00:00,28.0,27.0
Broadway & W 29 St,2022-08-02 20:00:00,17.0,15.0
Broadway & W 29 St,2022-08-02 21:00:00,12.0,12.0
Broadway & W 29 St,2022-08-02 22:00:00,8.0,8.0
Broadway & W 29 St,2022-08-02 23:00:00,7.0,6.0
Broadway & W 29 St,2022-08-03 00:00:00,4.0,5.0
Broadway & W 29 St,2022-08-03 01:00:00,4.0,4.0
Broadway & W 29 St,2022-08-03 02:00:00,4.0,4.0
Broadway & W 29 St,2022-08-03 03:00:00,3.0,3.0
Broadway & W 29 St,2022-08-03 04:00:00,1.0,2.0
Broadway & W 29 St,2022-08-03 05:00:00,1.0,2.0
Broadway & W 29 St,2022-08-03 06:00:00,4.0,3.0
Broadway & W 29 St,2022-08-03 07:00:00,7.0,9.0
Broadway & W 29 St,2022-08-03 08:00:00,14.0,18.0
Broadway & W 29 St,2022-08-03 09:00:00,31.0,30.0
Broadway & W 29 St,2022-08-03 10:00:00,25.0,28.0
Broadway & W 29 St,2022-08-03 11:00:00,19.0,20.0
Broadway & W 29 St,2022-08-03 12:00:00,17.0,19.0
Broadway & W 29 St,2022-08-03 13:00:00,23.0,25.0
Broadway & W 29 St,2022-08-03 14:00:00,22.0,25.0
Broadway & W 29 St,2022-08-03 15:00:00,24.0,19.0
Broadway & W 29 St,2022-08-03 16:00:00,24.0,26.0
Broadway & W 29 St,2022-08-03 17:00:00,36.0,33.0
Broadway & W 29 St,2022-08-03 18:00:00,44.0,40.0
Broadway & W 29 St,2022-08-03 19:00:00,37.0,36.0
Broadway & W 29 St,2022-08-03 20:00:00,24.0,24.0
Broadway & W 29 St,2022-08-03 21:00:00,18.0,18.0
Broadway & W 29 St,2022-08-03 22:00:00,14.0,11.0
Broadway & W 29 St,2022-08-03 23:00:00,10.0,10.0
Broadway & W 29 St,2022-08-04 00:00:00,6.0,5.0
Broadway & W 29 St,2022-08-04 01:00:00,3.0,3.0
Broadway & W 29 St,2022-08-04 02:00:00,3.0,2.0
Broadway & W 29 St,2022-08-04 03:00:00,2.0,2.0
Broadway & W 29 St,2022-08-04 04:00:00,2.0,2.0
Broadway & W 29 St,2022-08-04 05:00:00,1.0,2.0
Broadway & W 29 St,2022-08-04 06:00:00,2.0,4.0
Broadway & W 29 St,2022-08-04 07:00:00,9.0,13.0
Broadway & W 29 St,2022-08-04 08:00:00,15.0,19.0
Broadway & W 29 St,2022-08-04 09:00:00,29.0,31.0
Broadway & W 29 St,2022-08-04 10:00:00,27.0,26.0
Broadway & W 29 St,2022-08-04 11:00:00,21.0,23.0
Broadway & W 29 St,2022-08-04 12:00:00,17.0,21.0
Broadway & W 29 St,2022-08-04 13:00:00,15.0,24.0
Broadway & W 29 St,2022-08-04 14:00:00,12.0,16.0
Broadway & W 29 St,2022-08-04 15:00:00,21.0,17.0
Broadway & W 29 St,2022-08-04 16:00:00,23.0,20.0
Broadway & W 29 St,2022-08-04 17:00:00,30.0,24.0
Broadway & W 29 St,2022-08-04 18:00:00,40.0,35.0
Broadway & W 29 St,2022-08-04 19:00:00,31.0,28.0
Broadway & W 29 St,2022-08-04 20:00:00,26.0,27.0
Broadway & W 29 St,2022-08-04 21:00:00,18.0,20.0
Broadway & W 29 St,2022-08-04 22:00:00,16.0,15.0
Broadway & W 29 St,2022-08-04 23:00:00,13.0,9.0
Broadway & W 29 St,2022-08-05 00:00:00,6.0,3.0
Broadway & W 29 St,2022-08-05 01:00:00,3.0,2.0
Broadway & W 29 St,2022-08-05 02:00:00,3.0,3.0
Broadway & W 29 St,2022-08-05 03:00:00,2.0,3.0
Broadway & W 29 St,2022-08-05 04:00:00,1.0,2.0
Broadway & W 29 St,2022-08-05 05:00:00,1.0,2.0
Broadway & W 29 St,2022-08-05 06:00:00,2.0,4.0
Broadway & W 29 St,2022-08-05 07:00:00,7.0,10.0
Broadway & W 29 St,2022-08-05 08:00:00,10.0,13.0
Broadway & W 29 St,2022-08-05 09:00:00,13.0,21.0
Broadway & W 29 St,2022-08-05 10:00:00,21.0,18.0
Broadway & W 29 St,2022-08-05 11:00:00,20.0,19.0
Broadway & W 29 St,2022-08-05 12:00:00,17.0,22.0
Broadway & W 29 St,2022-08-05 13:00:00,20.0,23.0
Broadway & W 29 St,2022-08-05 14:00:00,23.0,22.0
Broadway & W 29 St,2022-08-05 15:00:00,23.0,23.0
Broadway & W 29 St,2022-08-05 16:00:00,22.0,23.0
Broadway & W 29 St,2022-08-05 17:00:00,27.0,25.0
Broadway & W 29 St,2022-08-05 18:00:00,33.0,34.0
Broadway & W 29 St,2022-08-05 19:00:00,26.0,28.0
Broadway & W 29 St,2022-08-05 20:00:00,17.0,22.0
Broadway & W 29 St,2022-08-05 21:00:00,12.0,13.0
Broadway & W 29 St,2022-08-05 22:00:00,10.0,10.0
Broadway & W 29 St,2022-08-05 23:00:00,11.0,9.0
Broadway & W 58 St,2022-08-01 00:00:00,5.0,4.0
Broadway & W 58 St,2022-08-01 01:00:00,4.0,3.0
Broadway & W 58 St,2022-08-01 02:00:00,4.0,3.0
Broadway & W 58 St,2022-08-01 03:00:00,2.0,3.0
Broadway & W 58 St,2022-08-01 04:00:00,1.0,2.0
Broadway & W 58 St,2022-08-01 05:00:00,3.0,3.0
Broadway & W 58 St,2022-08-01 06:00:00,2.0,4.0
Broadway & W 58 St,2022-08-01 07:00:00,7.0,9.0
Broadway & W 58 St,2022-08-01 08:00:00,16.0,16.0
Broadway & W 58 St,2022-08-01 09:00:00,26.0,24.0
Broadway & W 58 St,2022-08-01 10:00:00,21.0,16.0
Broadway & W 58 St,2022-08-01 11:00:00,14.0,12.0
Broadway & W 58 St,2022-08-01 12:00:00,16.0,16.0
Broadway & W 58 St,2022-08-01 13:00:00,16.0,13.0
Broadway & W 58 St,2022-08-01 14:00:00,10.0,9.0
Broadway & W 58 St,2022-08-01 15:00:00,18.0,13.0
Broadway & W 58 St,2022-08-01 16:00:00,22.0,18.0
Broadway & W 58 St,2022-08-01 17:00:00,18.0,15.0
Broadway & W 58 St,2022-08-01 18:00:00,31.0,34.0
Broadway & W 58 St,2022-08-01 19:00:00,30.0,29.0
Broadway & W 58 St,2022-08-01 20:00:00,22.0,23.0
Broadway & W 58 St,2022-08-01 21:00:00,17.0,17.0
Broadway & W 58 St,2022-08-01 22:00:00,12.0,13.0
Broadway & W 58 St,2022-08-01 23:00:00,7.0,8.0
Broadway & W 58 St,2022-08-02 00:00:00,6.0,5.0
Broadway & W 58 St,2022-08-02 01:00:00,6.0,5.0
Broadway & W 58 St,2022-08-02 02:00:00,2.0,2.0
Broadway & W 58 St,2022-08-02 03:00:00,5.0,5.0
Broadway & W 58 St,2022-08-02 04:00:00,4.0,4.0
Broadway & W 58 St,2022-08-02 05:00:00,4.0,4.0
Broadway & W 58 St,2022-08-02 06:00:00,4.0,6.0
Broadway & W 58 St,2022-08-02 07:00:00,12.0,14.0
Broadway & W 58 St,2022-08-02 08:00:00,26.0,26.0
Broadway & W 58 St,2022-08-02 09:00:00,26.0,23.0
Broadway & W 58 St,2022-08-02 10:00:00,22.0,20.0
Broadway & W 58 St,2022-08-02 11:00:00,16.0,14.0
Broadway & W 58 St,2022-08-02 12:00:00,18.0,17.0
Broadway & W 58 St,2022-08-02 13:00:00,16.0,17.0
Broadway & W 58 St,2022-08-02 14:00:00,16.0,18.0
Broadway & W 58 St,2022-08-02 15:00:00,21.0,23.0
Broadway & W 58 St,2022-08-02 16:00:00,26.0,24.0
Broadway & W 58 St,2022-08-02 17:00:00,33.0,35.0
Broadway & W 58 St,2022-08-02 18:00:00,47.0,42.0
Broadway & W 58 St,2022-08-02 19:00:00,40.0,35.0
Broadway & W 58 St,2022-08-02 20:00:00,28.0,26.0
Broadway & W 58 St,2022-08-02 21:00:00,21.0,20.0
Broadway & W 58 St,2022-08-02 22:00:00,13.0,13.0
Broadway & W 58 St,2022-08-02 23:00:00,9.0,7.0
Broadway & W 58 St,2022-08-03 00:00:00,3.0,3.0
Broadway & W 58 St,2022-08-03 01:00:00,1.0,2.0
Broadway & W 58 St,2022-08-03 02:00:00,2.0,1.0
Broadway & W 58 St,2022-08-03 03:00:00,2.0,3.0
Broadway & W 58 St,2022-08-03 04:00:00,2.0,2.0
Broadway & W 58 St,2022-08-03 05:00:00,1.0,3.0
Broadway & W 58 St,2022-08-03 06:00:00,2.0,5.0
Broadway & W 58 St,2022-08-03 07:00:00,11.0,12.0
Broadway & W 58 St,2022-08-03 08:00:00,23.0,22.0
Broadway & W 58 St,2022-08-03 09:00:00,24.0,25.0
Broadway & W 58 St,2022-08-03 10:00:00,22.0,21.0
Broadway & W 58 St,2022-08-03 11:00:00,19.0,18.0
Broadway & W 58 St,2022-08-03 12:00:00,23.0,18.0
Broadway & W 58 St,2022-08-03 13:00:00,23.0,20.0
Broadway & W 58 St,2022-08-03 14:00:00,19.0,18.0
Broadway & W 58 St,2022-08-03 15:00:00,24.0,20.0
Broadway & W 58 St,2022-08-03 16:00:00,21.0,21.0
Broadway & W 58 St,2022-08-03 17:00:00,28.0,28.0
Broadway & W 58 St,2022-08-03 18:00:00,32.0,34.0
Broadway & W 58 St,2022-08-03 19:00:00,28.0,26.0
Broadway & W 58 St,2022-08-03 20:00:00,16.0,16.0
Broadway & W 58 St,2022-08-03 21:00:00,13.0,15.0
Broadway & W 58 St,2022-08-03 22:00:00,10.0,10.0
Broadway & W 58 St,2022-08-03 23:00:00,8.0,7.0
Broadway & W 58 St,2022-08-04 00:00:00,6.0,4.0
Broadway & W 58 St,2022-08-04 01:00:00,4.0,3.0
Broadway & W 58 St,2022-08-04 02:00:00,3.0,2.0
Broadway & W 58 St,2022-08-04 03:00:00,2.0,4.0
Broadway & W 58 St,2022-08-04 04:00:00,2.0,2.0
Broadway & W 58 St,2022-08-04 05:00:00,2.0,2.0
Broadway & W 58 St,2022-08-04 06:00:00,3.0,5.0
Broadway & W 58 St,2022-08-04 07:00:00,12.0,17.0
Broadway & W 58 St,2022-08-04 08:00:00,23.0,23.0
Broadway & W 58 St,2022-08-04 09:00:00,26.0,23.0
Broadway & W 58 St,2022-08-04 10:00:00,22.0,23.0
Broadway & W 58 St,2022-08-04 11:00:00,24.0,21.0
Broadway & W 58 St,2022-08-04 12:00:00,18.0,17.0
Broadway & W 58 St,2022-08-04 13:00:00,19.0,18.0
Broadway & W 58 St,2022-08-04 14:00:00,23.0,21.0
Broadway & W 58 St,2022-08-04 15:00:00,26.0,23.0
Broadway & W 58 St,2022-08-04 16:00:00,28.0,25.0
Broadway & W 58 St,2022-08-04 17:00:00,30.0,26.0
Broadway & W 58 St,2022-08-04 18:00:00,33.0,34.0
Broadway & W 58 St,2022-08-04 19:00:00,32.0,29.0
Broadway & W 58 St,2022-08-04 20:00:00,22.0,23.0
Broadway & W 58 St,2022-08-04 21:00:00,17.0,14.0
Broadway & W 58 St,2022-08-04 22:00:00,11.0,9.0
Broadway & W 58 St,2022-08-04 23:00:00,7.0,7.0
Broadway & W 58 St,2022-08-05 00:00:00,7.0,6.0
Broadway & W 58 St,2022-08-05 01:00:00,5.0,8.0
Broadway & W 58 St,2022-08-05 02:00:00,4.0,4.0
Broadway & W 58 St,2022-08-05 03:00:00,3.0,2.0
Broadway & W 58 St,2022-08-05 04:00:00,3.0,2.0
Broadway & W 58 St,2022-08-05 05:00:00,5.0,5.0
Broadway & W 58 St,2022-08-05 06:00:00,7.0,5.0
Broadway & W 58 St,2022-08-05 07:00:00,8.0,11.0
Broadway & W 58 St,2022-08-05 08:00:00,21.0,19.0
Broadway & W 58 St,2022-08-05 09:00:00,29.0,24.0
Broadway & W 58 St,2022-08-05 10:00:00,25.0,18.0
Broadway & W 58 St,2022-08-05 11:00:00,25.0,19.0
Broadway & W 58 St,2022-08-05 12:00:00,28.0,28.0
Broadway & W 58 St,2022-08-05 13:00:00,38.0,37.0
Broadway & W 58 St,2022-08-05 14:00:00,36.0,29.0
Broadway & W 58 St,2022-08-05 15:00:00,31.0,27.0
Broadway & W 58 St,2022-08-05 16:00:00,28.0,24.0
Broadway & W 58 St,2022-08-05 17:00:00,25.0,29.0
Broadway & W 58 St,2022-08-05 18:00:00,34.0,30.0
Broadway & W 58 St,2022-08-05 19:00:00,30.0,29.0
Broadway & W 58 St,2022-08-05 20:00:00,21.0,21.0
Broadway & W 58 St,2022-08-05 21:00:00,11.0,12.0
Broadway & W 58 St,2022-08-05 22:00:00,8.0,8.0
Broadway & W 58 St,2022-08-05 23:00:00,8.0,7.0
Central Park S & 6 Ave,2022-08-01 00:00:00,8.0,7.0
Central Park S & 6 Ave,2022-08-01 01:00:00,3.0,3.0
Central Park S & 6 Ave,2022-08-01 02:00:00,3.0,3.0
Central Park S & 6 Ave,2022-08-01 03:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-01 04:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-01 05:00:00,2.0,1.0
Central Park S & 6 Ave,2022-08-01 06:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-01 07:00:00,3.0,6.0
Central Park S & 6 Ave,2022-08-01 08:00:00,4.0,9.0
Central Park S & 6 Ave,2022-08-01 09:00:00,10.0,11.0
Central Park S & 6 Ave,2022-08-01 10:00:00,16.0,11.0
Central Park S & 6 Ave,2022-08-01 11:00:00,17.0,12.0
Central Park S & 6 Ave,2022-08-01 12:00:00,13.0,12.0
Central Park S & 6 Ave,2022-08-01 13:00:00,11.0,9.0
Central Park S & 6 Ave,2022-08-01 14:00:00,9.0,7.0
Central Park S & 6 Ave,2022-08-01 15:00:00,11.0,13.0
Central Park S & 6 Ave,2022-08-01 16:00:00,11.0,14.0
Central Park S & 6 Ave,2022-08-01 17:00:00,15.0,18.0
Central Park S & 6 Ave,2022-08-01 18:00:00,25.0,20.0
Central Park S & 6 Ave,2022-08-01 19:00:00,19.0,17.0
Central Park S & 6 Ave,2022-08-01 20:00:00,13.0,12.0
Central Park S & 6 Ave,2022-08-01 21:00:00,7.0,9.0
Central Park S & 6 Ave,2022-08-01 22:00:00,8.0,5.0
Central Park S & 6 Ave,2022-08-01 23:00:00,6.0,4.0
Central Park S & 6 Ave,2022-08-02 00:00:00,5.0,5.0
Central Park S & 6 Ave,2022-08-02 01:00:00,3.0,3.0
Central Park S & 6 Ave,2022-08-02 02:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-02 03:00:00,3.0,3.0
Central Park S & 6 Ave,2022-08-02 04:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-02 05:00:00,1.0,2.0
Central Park S & 6 Ave,2022-08-02 06:00:00,2.0,5.0
Central Park S & 6 Ave,2022-08-02 07:00:00,5.0,12.0
Central Park S & 6 Ave,2022-08-02 08:00:00,6.0,14.0
Central Park S & 6 Ave,2022-08-02 09:00:00,17.0,16.0
Central Park S & 6 Ave,2022-08-02 10:00:00,22.0,21.0
Central Park S & 6 Ave,2022-08-02 11:00:00,24.0,20.0
Central Park S & 6 Ave,2022-08-02 12:00:00,23.0,22.0
Central Park S & 6 Ave,2022-08-02 13:00:00,27.0,21.0
Central Park S & 6 Ave,2022-08-02 14:00:00,21.0,21.0
Central Park S & 6 Ave,2022-08-02 15:00:00,24.0,28.0
Central Park S & 6 Ave,2022-08-02 16:00:00,26.0,24.0
Central Park S & 6 Ave,2022-08-02 17:00:00,29.0,26.0
Central Park S & 6 Ave,2022-08-02 18:00:00,32.0,31.0
Central Park S & 6 Ave,2022-08-02 19:00:00,24.0,25.0
Central Park S & 6 Ave,2022-08-02 20:00:00,27.0,23.0
Central Park S & 6 Ave,2022-08-02 21:00:00,14.0,11.0
Central Park S & 6 Ave,2022-08-02 22:00:00,6.0,5.0
Central Park S & 6 Ave,2022-08-02 23:00:00,4.0,4.0
Central Park S & 6 Ave,2022-08-03 00:00:00,2.0,3.0
Central Park S & 6 Ave,2022-08-03 01:00:00,2.0,3.0
Central Park S & 6 Ave,2022-08-03 02:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-03 03:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-03 04:00:00,2.0,3.0
Central Park S & 6 Ave,2022-08-03 05:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-03 06:00:00,2.0,4.0
Central Park S & 6 Ave,2022-08-03 07:00:00,5.0,7.0
Central Park S & 6 Ave,2022-08-03 08:00:00,7.0,16.0
Central Park S & 6 Ave,2022-08-03 09:00:00,15.0,25.0
Central Park S & 6 Ave,2022-08-03 10:00:00,16.0,22.0
Central Park S & 6 Ave,2022-08-03 11:00:00,22.0,15.0
Central Park S & 6 Ave,2022-08-03 12:00:00,16.0,19.0
Central Park S & 6 Ave,2022-08-03 13:00:00,20.0,22.0
Central Park S & 6 Ave,2022-08-03 14:00:00,20.0,18.0
Central Park S & 6 Ave,2022-08-03 15:00:00,25.0,21.0
Central Park S & 6 Ave,2022-08-03 16:00:00,23.0,17.0
Central Park S & 6 Ave,2022-08-03 17:00:00,28.0,24.0
Central Park S & 6 Ave,2022-08-03 18:00:00,32.0,27.0
Central Park S & 6 Ave,2022-08-03 19:00:00,31.0,32.0
Central Park S & 6 Ave,2022-08-03 20:00:00,21.0,21.0
Central Park S & 6 Ave,2022-08-03 21:00:00,16.0,15.0
Central Park S & 6 Ave,2022-08-03 22:00:00,10.0,7.0
Central Park S & 6 Ave,2022-08-03 23:00:00,4.0,4.0
Central Park S & 6 Ave,2022-08-04 00:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-04 01:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-04 02:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-04 03:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-04 04:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-04 05:00:00,1.0,1.0
Central Park S & 6 Ave,2022-08-04 06:00:00,1.0,4.0
Central Park S & 6 Ave,2022-08-04 07:00:00,3.0,6.0
Central Park S & 6 Ave,2022-08-04 08:00:00,4.0,9.0
Central Park S & 6 Ave,2022-08-04 09:00:00,10.0,16.0
Central Park S & 6 Ave,2022-08-04 10:00:00,20.0,19.0
Central Park S & 6 Ave,2022-08-04 11:00:00,25.0,19.0
Central Park S & 6 Ave,2022-08-04 12:00:00,21.0,17.0
Central Park S & 6 Ave,2022-08-04 13:00:00,19.0,19.0
Central Park S & 6 Ave,2022-08-04 14:00:00,14.0,11.0
Central Park S & 6 Ave,2022-08-04 15:00:00,13.0,14.0
Central Park S & 6 Ave,2022-08-04 16:00:00,16.0,15.0
Central Park S & 6 Ave,2022-08-04 17:00:00,18.0,18.0
Central Park S & 6 Ave,2022-08-04 18:00:00,25.0,27.0
Central Park S & 6 Ave,2022-08-04 19:00:00,27.0,27.0
Central Park S & 6 Ave,2022-08-04 20:00:00,18.0,18.0
Central Park S & 6 Ave,2022-08-04 21:00:00,12.0,10.0
Central Park S & 6 Ave,2022-08-04 22:00:00,8.0,7.0
Central Park S & 6 Ave,2022-08-04 23:00:00,4.0,4.0
Central Park S & 6 Ave,2022-08-05 00:00:00,4.0,4.0
Central Park S & 6 Ave,2022-08-05 01:00:00,4.0,4.0
Central Park S & 6 Ave,2022-08-05 02:00:00,3.0,3.0
Central Park S & 6 Ave,2022-08-05 03:00:00,3.0,4.0
Central Park S & 6 Ave,2022-08-05 04:00:00,3.0,3.0
Central Park S & 6 Ave,2022-08-05 05:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-05 06:00:00,2.0,2.0
Central Park S & 6 Ave,2022-08-05 07:00:00,5.0,6.0
Central Park S & 6 Ave,2022-08-05 08:00:00,6.0,9.0
Central Park S & 6 Ave,2022-08-05 09:00:00,9.0,14.0
Central Park S & 6 Ave,2022-08-05 10:00:00,13.0,15.0
Central Park S & 6 Ave,2022-08-05 11:00:00,25.0,25.0
Central Park S & 6 Ave,2022-08-05 12:00:00,22.0,18.0
Central Park S & 6 Ave,2022-08-05 13:00:00,19.0,17.0
Central Park S & 6 Ave,2022-08-05 14:00:00,19.0,23.0
Central Park S & 6 Ave,2022-08-05 15:00:00,22.0,25.0
Central Park S & 6 Ave,2022-08-05 16:00:00,25.0,23.0
Central Park S & 6 Ave,2022-08-05 17:00:00,28.0,28.0
Central Park S & 6 Ave,2022-08-05 18:00:00,35.0,31.0
Central Park S & 6 Ave,2022-08-05 19:00:00,23.0,22.0
Central Park S & 6 Ave,2022-08-05 20:00:00,19.0,18.0
Central Park S & 6 Ave,2022-08-05 21:00:00,12.0,11.0
Central Park S & 6 Ave,2022-08-05 22:00:00,5.0,6.0
Central Park S & 6 Ave,2022-08-05 23:00:00,6.0,4.0
Centre St & Chambers St,2022-08-01 00:00:00,6.0,5.0
Centre St & Chambers St,2022-08-01 01:00:00,3.0,2.0
Centre St & Chambers St,2022-08-01 02:00:00,2.0,2.0
Centre St & Chambers St,2022-08-01 03:00:00,2.0,4.0
Centre St & Chambers St,2022-08-01 04:00:00,1.0,2.0
Centre St & Chambers St,2022-08-01 05:00:00,1.0,1.0
Centre St & Chambers St,2022-08-01 06:00:00,5.0,3.0
Centre St & Chambers St,2022-08-01 07:00:00,5.0,6.0
Centre St & Chambers St,2022-08-01 08:00:00,5.0,6.0
Centre St & Chambers St,2022-08-01 09:00:00,7.0,9.0
Centre St & Chambers St,2022-08-01 10:00:00,7.0,8.0
Centre St & Chambers St,2022-08-01 11:00:00,8.0,7.0
Centre St & Chambers St,2022-08-01 12:00:00,7.0,7.0
Centre St & Chambers St,2022-08-01 13:00:00,7.0,6.0
Centre St & Chambers St,2022-08-01 14:00:00,8.0,8.0
Centre St & Chambers St,2022-08-01 15:00:00,8.0,7.0
Centre St & Chambers St,2022-08-01 16:00:00,11.0,11.0
Centre St & Chambers St,2022-08-01 17:00:00,14.0,12.0
Centre St & Chambers St,2022-08-01 18:00:00,19.0,15.0
Centre St & Chambers St,2022-08-01 19:00:00,28.0,17.0
Centre St & Chambers St,2022-08-01 20:00:00,20.0,16.0
Centre St & Chambers St,2022-08-01 21:00:00,9.0,12.0
Centre St & Chambers St,2022-08-01 22:00:00,4.0,6.0
Centre St & Chambers St,2022-08-01 23:00:00,4.0,6.0
Centre St & Chambers St,2022-08-02 00:00:00,4.0,7.0
Centre St & Chambers St,2022-08-02 01:00:00,2.0,4.0
Centre St & Chambers St,2022-08-02 02:00:00,3.0,2.0
Centre St & Chambers St,2022-08-02 03:00:00,3.0,2.0
Centre St & Chambers St,2022-08-02 04:00:00,3.0,2.0
Centre St & Chambers St,2022-08-02 05:00:00,2.0,2.0
Centre St & Chambers St,2022-08-02 06:00:00,4.0,4.0
Centre St & Chambers St,2022-08-02 07:00:00,8.0,9.0
Centre St & Chambers St,2022-08-02 08:00:00,10.0,17.0
Centre St & Chambers St,2022-08-02 09:00:00,12.0,18.0
Centre St & Chambers St,2022-08-02 10:00:00,12.0,14.0
Centre St & Chambers St,2022-08-02 11:00:00,11.0,12.0
Centre St & Chambers St,2022-08-02 12:00:00,17.0,14.0
Centre St & Chambers St,2022-08-02 13:00:00,14.0,15.0
Centre St & Chambers St,2022-08-02 14:00:00,14.0,14.0
Centre St & Chambers St,2022-08-02 15:00:00,13.0,11.0
Centre St & Chambers St,2022-08-02 16:00:00,17.0,12.0
Centre St & Chambers St,2022-08-02 17:00:00,25.0,22.0
Centre St & Chambers St,2022-08-02 18:00:00,31.0,25.0
Centre St & Chambers St,2022-08-02 19:00:00,26.0,25.0
Centre St & Chambers St,2022-08-02 20:00:00,18.0,19.0
Centre St & Chambers St,2022-08-02 21:00:00,11.0,11.0
Centre St & Chambers St,2022-08-02 22:00:00,9.0,5.0
Centre St & Chambers St,2022-08-02 23:00:00,5.0,4.0
Centre St & Chambers St,2022-08-03 00:00:00,3.0,4.0
Centre St & Chambers St,2022-08-03 01:00:00,3.0,3.0
Centre St & Chambers St,2022-08-03 02:00:00,2.0,3.0
Centre St & Chambers St,2022-08-03 03:00:00,2.0,2.0
Centre St & Chambers St,2022-08-03 04:00:00,1.0,2.0
Centre St & Chambers St,2022-08-03 05:00:00,1.0,2.0
Centre St & Chambers St,2022-08-03 06:00:00,3.0,6.0
Centre St & Chambers St,2022-08-03 07:00:00,7.0,6.0
Centre St & Chambers St,2022-08-03 08:00:00,7.0,10.0
Centre St & Chambers St,2022-08-03 09:00:00,10.0,20.0
